,true,predict,make,model,score,alpha
15248,9.738023112808596,9.738023112808596,Ford,Transit,-0.004510101253165419,0
16520,10.362998829061379,10.36299882906138,Ford,Transit,-0.004510101253165419,0
4384,10.25061708363133,10.250617083631331,Ford,Transit,-0.004510101253165419,0
7190,9.210340371976184,9.210340371976182,Peugeot,208,-9.349462580397176e-31,0
5947,10.221941283654663,10.221941283654663,Peugeot,208,-9.349462580397176e-31,0
9785,9.104868739033948,9.104868739033947,Peugeot,208,-9.349462580397176e-31,0
17200,9.99857043378282,9.99857043378282,Peugeot,208,-9.349462580397176e-31,0
1354,10.073441275336219,10.073441275336219,Peugeot,208,-9.349462580397176e-31,0
15876,9.851931065621725,9.851931065621725,Peugeot,208,-9.349462580397176e-31,0
15343,10.0190458931704,10.019045893170402,Peugeot,208,-9.349462580397176e-31,0
1820,10.239781201782993,10.239781201782993,Peugeot,208,-9.349462580397176e-31,0
6263,9.546455401949554,9.546455401949554,Peugeot,208,-9.349462580397176e-31,0
7920,10.323841273138044,10.323841273138045,Peugeot,208,-9.349462580397176e-31,0
5953,8.846496938558838,8.846496938558838,Peugeot,208,-9.349462580397176e-31,0
5102,9.099408811268901,9.099408811268901,Peugeot,208,-9.349462580397176e-31,0
11532,9.205327830152639,9.205327830152639,Peugeot,208,-9.349462580397176e-31,0
16152,9.878169744551839,9.878169744551839,Peugeot,208,-9.349462580397176e-31,0
9015,10.06475570013225,10.06475570013225,Peugeot,208,-9.349462580397176e-31,0
11852,10.04107321548869,10.041073215488693,Peugeot,208,-9.349462580397176e-31,0
10861,10.12643108384767,10.12643108384767,Peugeot,208,-9.349462580397176e-31,0
9151,9.099408811268901,9.099408811268901,Peugeot,208,-9.349462580397176e-31,0
7254,9.964112174352563,9.964112174352563,Peugeot,208,-9.349462580397176e-31,0
13967,9.349667437197281,9.349667437197281,Peugeot,208,-9.349462580397176e-31,0
16344,9.47231994707559,9.472319947075588,Peugeot,208,-9.349462580397176e-31,0
411,9.349667437197281,9.349667437197281,Peugeot,208,-9.349462580397176e-31,0
15664,9.67721410821299,9.67721410821299,Peugeot,208,-9.349462580397176e-31,0
3386,9.047821442478408,9.047821442478407,Peugeot,208,-9.349462580397176e-31,0
11002,10.165659490817816,10.165659490817818,Peugeot,208,-9.349462580397176e-31,0
16106,9.382190628902842,9.382190628902842,Peugeot,208,-9.349462580397176e-31,0
10235,9.425451751593128,9.425451751593128,Peugeot,208,-9.349462580397176e-31,0
1871,10.163926888594034,10.163926888594034,Peugeot,3008,-2.8318083777164527e-30,0
5052,10.075337809462788,10.075337809462786,Peugeot,3008,-2.8318083777164527e-30,0
7651,10.736287973911258,10.736287973911256,Peugeot,3008,-2.8318083777164527e-30,0
938,10.632604976885304,10.632604976885302,Peugeot,3008,-2.8318083777164527e-30,0
98,10.325318014730557,10.325318014730556,Peugeot,3008,-2.8318083777164527e-30,0
9319,10.668839108844997,10.668839108844995,Peugeot,3008,-2.8318083777164527e-30,0
4206,10.081633737919603,10.081633737919601,Peugeot,3008,-2.8318083777164527e-30,0
1645,10.184900011974314,10.184900011974312,Peugeot,3008,-2.8318083777164527e-30,0
524,10.308785980087194,10.308785980087192,Peugeot,3008,-2.8318083777164527e-30,0
9303,10.308785980087194,10.308785980087192,Peugeot,3008,-2.8318083777164527e-30,0
5009,9.578449693540579,9.578449693540579,Peugeot,3008,-2.8318083777164527e-30,0
7919,10.644233711895351,10.64423371189535,Peugeot,3008,-2.8318083777164527e-30,0
1374,10.43396873396056,10.433968733960558,Peugeot,3008,-2.8318083777164527e-30,0
10793,10.402746539930654,10.402746539930652,Peugeot,3008,-2.8318083777164527e-30,0
11543,10.201738576337144,10.201738576337144,Peugeot,3008,-2.8318083777164527e-30,0
5351,10.340128278112742,10.34012827811274,Peugeot,3008,-2.8318083777164527e-30,0
118,10.43396873396056,10.433968733960558,Peugeot,3008,-2.8318083777164527e-30,0
6007,10.571316925111784,10.571316925111782,Peugeot,3008,-2.8318083777164527e-30,0
15161,10.238172478583245,10.238172478583243,Peugeot,3008,-2.8318083777164527e-30,0
6915,10.46296047312364,10.462960473123639,Peugeot,3008,-2.8318083777164527e-30,0
8818,10.475878531960273,10.475878531960271,Peugeot,3008,-2.8318083777164527e-30,0
17198,10.46296047312364,10.462960473123639,Peugeot,3008,-2.8318083777164527e-30,0
14954,10.43396873396056,10.433968733960558,Peugeot,3008,-2.8318083777164527e-30,0
1169,10.124629101179664,10.124629101179663,Peugeot,3008,-2.8318083777164527e-30,0
4897,10.417807065556374,10.417807065556373,Peugeot,3008,-2.8318083777164527e-30,0
2047,10.238172478583245,10.238172478583243,Peugeot,3008,-2.8318083777164527e-30,0
13413,10.596509725282923,10.596509725282921,Peugeot,3008,-2.8318083777164527e-30,0
15353,10.595383951194421,10.59538395119442,Peugeot,3008,-2.8318083777164527e-30,0
7137,10.416311178964792,10.41631117896479,Peugeot,3008,-2.8318083777164527e-30,0
7563,10.596609732783568,10.596609732783566,Peugeot,3008,-2.8318083777164527e-30,0
6981,10.290449189079732,10.29044918907973,Peugeot,3008,-2.8318083777164527e-30,0
5694,10.18282238350008,10.182822383500078,Peugeot,3008,-2.8318083777164527e-30,0
3198,8.779557455883728,8.779557455883728,Peugeot,3008,-2.8318083777164527e-30,0
14515,10.124629101179664,10.124629101179663,Peugeot,3008,-2.8318083777164527e-30,0
8202,10.238172478583245,10.238172478583245,Peugeot,3008,-2.8318083777164527e-30,0
4659,10.075337809462788,10.075337809462788,Peugeot,3008,-2.8318083777164527e-30,0
12931,10.696480068065789,10.696480068065787,Peugeot,3008,-2.8318083777164527e-30,0
9441,10.308785980087194,10.308785980087192,Peugeot,3008,-2.8318083777164527e-30,0
8196,10.332017933575289,10.332017933575287,Peugeot,3008,-2.8318083777164527e-30,0
15352,10.595383951194421,10.59538395119442,Peugeot,3008,-2.8318083777164527e-30,0
9020,10.570034051298894,10.570034051298892,Peugeot,3008,-2.8318083777164527e-30,0
10269,10.402746539930654,10.402746539930652,Peugeot,3008,-2.8318083777164527e-30,0
3089,10.274878680310541,10.27487868031054,Peugeot,3008,-2.8318083777164527e-30,0
16647,10.291976036437175,10.291976036437173,Peugeot,3008,-2.8318083777164527e-30,0
6262,10.16373419180184,10.163734191801838,Peugeot,3008,-2.8318083777164527e-30,0
11743,10.517320926376348,10.517320926376346,Peugeot,3008,-2.8318083777164527e-30,0
11167,10.545209851103886,10.545209851103884,Peugeot,3008,-2.8318083777164527e-30,0
15909,10.163926888594034,10.163926888594032,Peugeot,3008,-2.8318083777164527e-30,0
1709,10.106428396532818,10.106428396532817,Peugeot,3008,-2.8318083777164527e-30,0
9848,10.595383951194421,10.59538395119442,Peugeot,3008,-2.8318083777164527e-30,0
9593,10.273325483001141,10.27332548300114,Peugeot,3008,-2.8318083777164527e-30,0
15141,10.163926888594034,10.163926888594032,Peugeot,3008,-2.8318083777164527e-30,0
15348,10.595383951194421,10.59538395119442,Peugeot,3008,-2.8318083777164527e-30,0
5159,10.308785980087194,10.308785980087192,Peugeot,3008,-2.8318083777164527e-30,0
7494,10.703244468154331,10.70324446815433,Peugeot,3008,-2.8318083777164527e-30,0
14759,10.461530675911229,10.461530675911227,Peugeot,3008,-2.8318083777164527e-30,0
8679,10.544024782823776,10.544024782823774,Peugeot,3008,-2.8318083777164527e-30,0
9538,10.23458824535543,10.234588245355429,Peugeot,3008,-2.8318083777164527e-30,0
3677,10.257308427491955,10.257308427491953,Peugeot,3008,-2.8318083777164527e-30,0
9845,10.453053004618049,10.453053004618047,Peugeot,3008,-2.8318083777164527e-30,0
14822,10.194289752324153,10.194289752324153,Peugeot,3008,-2.8318083777164527e-30,0
6152,10.291976036437175,10.291976036437173,Peugeot,3008,-2.8318083777164527e-30,0
4882,10.154246270883311,10.15424627088331,Peugeot,3008,-2.8318083777164527e-30,0
8233,10.545209851103886,10.545209851103884,Peugeot,3008,-2.8318083777164527e-30,0
159,10.340128278112742,10.34012827811274,Peugeot,3008,-2.8318083777164527e-30,0
10863,10.46296047312364,10.462960473123639,Peugeot,3008,-2.8318083777164527e-30,0
3564,10.63224316056344,10.632243160563439,Peugeot,3008,-2.8318083777164527e-30,0
3513,10.308785980087194,10.308785980087192,Peugeot,3008,-2.8318083777164527e-30,0
7312,10.163926888594034,10.163926888594032,Peugeot,3008,-2.8318083777164527e-30,0
12779,10.273325483001141,10.27332548300114,Peugeot,3008,-2.8318083777164527e-30,0
9321,10.404111313817522,10.40411131381752,Peugeot,3008,-2.8318083777164527e-30,0
8732,10.369985042452576,10.369985042452575,Peugeot,3008,-2.8318083777164527e-30,0
14480,8.7787879291047,8.7787879291047,Peugeot,3008,-2.8318083777164527e-30,0
3217,10.239781201782993,10.239781201782991,Peugeot,3008,-2.8318083777164527e-30,0
7827,9.47231994707559,9.472319947075588,Peugeot,3008,-2.8318083777164527e-30,0
5211,10.517320926376348,10.517320926376346,Peugeot,3008,-2.8318083777164527e-30,0
11259,10.778852117797637,10.778852117797635,Peugeot,3008,-2.8318083777164527e-30,0
1760,10.146433731146518,10.146433731146516,Peugeot,3008,-2.8318083777164527e-30,0
12218,9.61547209118311,9.615472091183111,Peugeot,2008,-2.320179133002976e-30,0
15340,10.307284603543595,10.307284603543595,Peugeot,2008,-2.320179133002976e-30,0
12069,9.543234787249512,9.543234787249514,Peugeot,2008,-2.320179133002976e-30,0
5517,10.16199824768763,10.161998247687631,Peugeot,2008,-2.320179133002976e-30,0
10633,10.419151452942367,10.419151452942367,Peugeot,2008,-2.320179133002976e-30,0
10862,10.37333491957356,10.37333491957356,Peugeot,2008,-2.320179133002976e-30,0
5822,10.085600754292345,10.085600754292347,Peugeot,2008,-2.320179133002976e-30,0
9376,9.849559210510572,9.849559210510574,Peugeot,2008,-2.320179133002976e-30,0
4250,9.506734385029985,9.506734385029986,Peugeot,2008,-2.320179133002976e-30,0
10002,9.468851067127684,9.468851067127686,Peugeot,2008,-2.320179133002976e-30,0
2360,9.740674462130217,9.740674462130217,Peugeot,2008,-2.320179133002976e-30,0
606,9.429475901892854,9.429475901892856,Peugeot,2008,-2.320179133002976e-30,0
5913,9.711055051991444,9.711055051991446,Peugeot,2008,-2.320179133002976e-30,0
9671,10.238172478583245,10.238172478583246,Peugeot,2008,-2.320179133002976e-30,0
6741,9.612466578818832,9.612466578818834,Peugeot,2008,-2.320179133002976e-30,0
12941,9.738023112808596,9.738023112808598,Peugeot,2008,-2.320179133002976e-30,0
12448,9.277999020449997,9.277999020449998,Peugeot,2008,-2.320179133002976e-30,0
15878,9.952039593118293,9.952039593118293,Peugeot,2008,-2.320179133002976e-30,0
1345,9.795345393916424,9.795345393916426,Peugeot,2008,-2.320179133002976e-30,0
11522,9.67721410821299,9.677214108212992,Peugeot,2008,-2.320179133002976e-30,0
13086,10.37333491957356,10.37333491957356,Peugeot,2008,-2.320179133002976e-30,0
7926,10.426735696300677,10.426735696300677,Peugeot,2008,-2.320179133002976e-30,0
17154,9.506734385029985,9.506734385029986,Peugeot,2008,-2.320179133002976e-30,0
1739,9.510074525452104,9.510074525452106,Peugeot,2008,-2.320179133002976e-30,0
14635,10.136581434703507,10.136581434703508,Peugeot,2008,-2.320179133002976e-30,0
1494,9.925493632798743,9.925493632798743,Peugeot,2008,-2.320179133002976e-30,0
10641,9.792555991828847,9.792555991828849,Peugeot,2008,-2.320179133002976e-30,0
9915,9.506734385029985,9.506734385029986,Peugeot,2008,-2.320179133002976e-30,0
8505,9.388486557359657,9.38848655735966,Peugeot,2008,-2.320179133002976e-30,0
5074,9.564512185696797,9.564512185696799,Peugeot,2008,-2.320179133002976e-30,0
12331,9.890908770329268,9.890908770329268,Peugeot,2008,-2.320179133002976e-30,0
12713,9.464982590349763,9.464982590349765,Peugeot,2008,-2.320179133002976e-30,0
1574,9.388486557359657,9.38848655735966,Peugeot,2008,-2.320179133002976e-30,0
14535,9.47262771040802,9.472627710408021,Peugeot,2008,-2.320179133002976e-30,0
16552,10.788287617318913,10.788287617318913,Peugeot,5008,-1.7837836425242496e-07,0
10441,10.460242108190519,10.460242108190519,Peugeot,5008,-1.7837836425242496e-07,0
11171,10.736287973911258,10.736287973911258,Peugeot,5008,-1.7837836425242496e-07,0
11572,10.489884363149192,10.489884363149192,Peugeot,5008,-1.7837836425242496e-07,0
8197,10.525407223807706,10.525407223807706,Peugeot,5008,-1.7837836425242496e-07,0
7206,10.37333491957356,10.37333491957356,Peugeot,5008,-1.7837836425242496e-07,0
2807,9.67721410821299,9.67721410821299,Peugeot,5008,-1.7837836425242496e-07,0
15266,9.468851067127684,9.470373866764959,Peugeot,5008,-1.7837836425242496e-07,0
7403,8.980927207648378,8.980927207648378,Peugeot,5008,-1.7837836425242496e-07,0
13746,10.45880841618867,10.45880841618867,Peugeot,5008,-1.7837836425242496e-07,0
12780,10.273325483001141,10.273325483001141,Peugeot,5008,-1.7837836425242496e-07,0
6613,10.545209851103886,10.545209851103886,Peugeot,5008,-1.7837836425242496e-07,0
3671,10.531962869735489,10.531962869735489,Peugeot,5008,-1.7837836425242496e-07,0
13187,10.404111313817522,10.404111313817522,Peugeot,5008,-1.7837836425242496e-07,0
2955,10.461673747661957,10.46319654729923,Peugeot,5008,-1.7837836425242496e-07,0
10595,9.740674462130217,9.740674462130219,Peugeot,5008,-1.7837836425242496e-07,0
14847,10.499297500207115,10.499297500207115,Peugeot,5008,-1.7837836425242496e-07,0
6028,9.205327830152639,9.205327830152639,Peugeot,5008,-1.7837836425242496e-07,0
829,10.544024782823776,10.544024782823776,Peugeot,5008,-1.7837836425242496e-07,0
7479,10.594131602877955,10.594131602877955,Peugeot,5008,-1.7837836425242496e-07,0
9970,10.645305842559727,10.645305842559727,Peugeot,5008,-1.7837836425242496e-07,0
15192,10.690807903113322,10.690807903113322,Peugeot,5008,-1.7837836425242496e-07,0
1861,10.431170293368542,10.431170293368542,Peugeot,5008,-1.7837836425242496e-07,0
12351,10.544024782823776,10.544024782823776,Peugeot,5008,-1.7837836425242496e-07,0
1765,9.564512185696797,9.564512185696797,Peugeot,5008,-1.7837836425242496e-07,0
7616,10.404111313817522,10.404111313817522,Peugeot,5008,-1.7837836425242496e-07,0
6153,10.419151452942367,10.419151452942367,Peugeot,5008,-1.7837836425242496e-07,0
9398,8.507142855562735,8.507142855562737,Peugeot,5008,-1.7837836425242496e-07,0
13732,10.411810046084,10.411810046084,Peugeot,5008,-1.7837836425242496e-07,0
3052,8.852950887099581,8.852950887099583,Peugeot,5008,-1.7837836425242496e-07,0
6870,10.402746539930654,10.402746539930654,Peugeot,5008,-1.7837836425242496e-07,0
11287,10.819678279409949,10.819678279409949,Peugeot,5008,-1.7837836425242496e-07,0
2315,10.595383951194421,10.596906750831694,Peugeot,5008,-1.7837836425242496e-07,0
8391,10.370361288772935,10.370361288772935,Peugeot,5008,-1.7837836425242496e-07,0
11173,10.325318014730557,10.325318014730557,Peugeot,5008,-1.7837836425242496e-07,0
11615,8.974618038455112,8.974618038455112,Peugeot,5008,-1.7837836425242496e-07,0
2320,8.691146498539675,8.691146498539677,Peugeot,5008,-1.7837836425242496e-07,0
17110,10.432644132986843,10.432644132986843,Peugeot,5008,-1.7837836425242496e-07,0
6188,9.153770020487789,9.153770020487789,Peugeot,5008,-1.7837836425242496e-07,0
17105,10.1226230824528,10.122623082452794,Peugeot,308,-3.1925664870120947e-29,0
16589,8.656955133791396,8.656955133791392,Peugeot,308,-3.1925664870120947e-29,0
9360,9.925738161470948,9.925738161470948,Peugeot,308,-3.1925664870120947e-29,0
2009,10.544024782823776,10.544024782823774,Peugeot,308,-3.1925664870120947e-29,0
14973,6.906754778648554,6.90675477864854,Peugeot,308,-3.1925664870120947e-29,0
8953,9.445412494155667,9.445412494155663,Peugeot,308,-3.1925664870120947e-29,0
16209,9.5450252980233,9.545025298023296,Peugeot,308,-3.1925664870120947e-29,0
6765,9.738023112808596,9.7380231128086,Peugeot,308,-3.1925664870120947e-29,0
4291,8.921991410536698,8.921991410536695,Peugeot,308,-3.1925664870120947e-29,0
13602,9.506734385029985,9.506734385029976,Peugeot,308,-3.1925664870120947e-29,0
3019,9.510370887608827,9.510370887608818,Peugeot,308,-3.1925664870120947e-29,0
8458,8.411832675758411,8.411832675758411,Peugeot,308,-3.1925664870120947e-29,0
11315,9.099408811268901,9.099408811268898,Peugeot,308,-3.1925664870120947e-29,0
5146,9.291920358968605,9.291920358968598,Peugeot,308,-3.1925664870120947e-29,0
14807,8.980927207648378,8.980927207648378,Peugeot,308,-3.1925664870120947e-29,0
4294,8.160518247477505,8.160518247477508,Peugeot,308,-3.1925664870120947e-29,0
16304,9.468851067127684,9.46885106712768,Peugeot,308,-3.1925664870120947e-29,0
13296,9.592263871501313,9.592263871501313,Peugeot,Partner,-4.272996569947147e-31,0
3772,8.846496938558838,8.846496938558838,Peugeot,Partner,-4.272996569947147e-31,0
17216,9.543234787249512,9.543234787249512,Peugeot,Partner,-4.272996569947147e-31,0
7550,9.612466578818832,9.612466578818832,Peugeot,Partner,-4.272996569947147e-31,0
10438,9.711115659888671,9.711115659888671,Peugeot,Partner,-4.272996569947147e-31,0
8469,9.598998361767967,9.598998361767965,Peugeot,Partner,-4.272996569947147e-31,0
10439,9.433483923290392,9.433483923290392,Peugeot,Partner,-4.272996569947147e-31,0
3775,9.205327830152639,9.20532783015264,Peugeot,Partner,-4.272996569947147e-31,0
9665,9.209840246934501,9.209840246934501,Peugeot,Partner,-4.272996569947147e-31,0
3904,9.318297513481275,9.318297513481275,Peugeot,Partner,-4.272996569947147e-31,0
9413,9.392578591964389,9.392578591964389,Peugeot,Partner,-4.272996569947147e-31,0
12363,8.980927207648378,8.980927207648378,Peugeot,Partner,-4.272996569947147e-31,0
14199,9.708080756193517,9.708080756193517,Peugeot,Partner,-4.272996569947147e-31,0
3773,9.65181591760738,9.65181591760738,Peugeot,Partner,-4.272996569947147e-31,0
8575,9.104424146384634,9.104424146384634,Peugeot,Partner,-4.272996569947147e-31,0
9768,6.907755278982137,6.907755278982138,Peugeot,Partner,-4.272996569947147e-31,0
3902,9.525151111816216,9.525151111816216,Peugeot,Partner,-4.272996569947147e-31,0
15166,8.955448122347393,8.955448122347393,Peugeot,Partner,-4.272996569947147e-31,0
16165,9.612466578818832,9.612466578818832,Peugeot,Partner,-4.272996569947147e-31,0
905,9.301094735244646,9.301094735244646,Peugeot,Partner,-4.272996569947147e-31,0
6751,10.477287975463508,10.47728797546351,Peugeot,Partner,-4.272996569947147e-31,0
12887,9.585483720197958,9.585483720197958,Peugeot,Partner,-4.272996569947147e-31,0
4989,9.301094735244646,9.301094735244646,Peugeot,Partner,-4.272996569947147e-31,0
7869,8.980927207648378,8.980927207648378,Peugeot,Partner,-4.272996569947147e-31,0
2177,9.90098442231801,9.90098442231801,Bmw,5 Series,-6.582547950850828e-30,0
328,10.571188711764599,10.571188711764597,Bmw,5 Series,-6.582547950850828e-30,0
9077,9.849559210510572,9.849559210510574,Bmw,5 Series,-6.582547950850828e-30,0
10889,9.104424146384634,9.104424146384638,Bmw,5 Series,-6.582547950850828e-30,0
14350,11.066560234289891,11.066560234289888,Bmw,5 Series,-6.582547950850828e-30,0
12739,11.197529553950933,11.197529553950929,Bmw,5 Series,-6.582547950850828e-30,0
9264,10.04107321548869,10.041073215488693,Bmw,5 Series,-6.582547950850828e-30,0
5408,10.544024782823776,10.544024782823774,Bmw,5 Series,-6.582547950850828e-30,0
365,10.55828364171215,10.558283641712151,Bmw,5 Series,-6.582547950850828e-30,0
